;LEGE 06135;N17143;See N16035;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06135;N17144;;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06135;N17145;;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06078;N17146;See N16041;CIIMAR;B;Portugal;Z8, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06078;N17147;;CIIMAR;B;Portugal;Z8, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06078;N17148;;CIIMAR;B;Portugal;Z8, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06078;N17149;;CIIMAR;B;Portugal;Z8, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06078;N17150;;CIIMAR;B;Portugal;Z8, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06078;N17151;;CIIMAR;B;Portugal;Z8, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06137;N17152;See N16046;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06137;N17153;;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06137;N17154;;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06137;N17155;;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06137;N17156;;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 06137;N17157 ;;CIIMAR;S;Portugal;Z825, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 08335;N15005;Sphaerospermopsis sp.;CIIMAR;F;Mexico;Z8, 10-30 µmol/m2/s, 25ºC, 14h:10h
;LEGE 91351;N15011;Microcystis aeruginosa;CIIMAR;F;Portugal;Z8, 10-30 µmol/m2/s, 25ºC, 14h:10h
;;;;;;;
;;;;;;;
;;;;;;;
;;;Yellow: strains used in cryopreservation (CIIMAR);;;;
